,0
0,15.707695961
1,20.9781930447
2,25.5209460258
3,36.7611958981
4,29.7845571041
5,20.0339338779
6,33.3910701275
7,34.7645499706
8,54.2658491135
9,64.414083004
10,17.3745920658
11,49.3752241135
12,36.032654047
13,36.1962270737
14,54.843337059
15,16.8891141415
16,26.2055718899
17,30.2050218582
18,62.7890582085
19,80.3572230339
20,36.1222009659
21,45.7345380783
22,41.8654241562
23,40.0810449123
24,45.4365839958
25,31.3645458221
26,38.7130959034
27,105.541949034
28,66.3118300438
29,52.7393791676
30,26.8307571411
31,37.846091032
32,43.5325949192
33,43.9195010662
34,54.8650610447
35,54.8154571056
36,77.1908130646
37,128.623107195
38,126.58018899
39,149.317522049
40,20.8448989391
41,27.1863470078
42,43.5885939598
43,35.8405480385
44,38.5248599052
45,27.2121970654
46,34.2914230824
47,71.1765651703
48,84.9010939598
49,141.289779186
50,20.3335030079
51,28.2059760094
52,33.1084871292
53,51.638463974
54,55.5652859211
55,19.1397600174
56,32.7937629223
57,44.3225169182
58,139.844763994
59,99.1823289394
60,49.0749409199
61,48.7101819515
62,72.1556470394
63,52.9870371819
64,44.0441601276
65,51.9803988934
66,122.482180119
67,178.397083044
68,196.668053865
69,261.804790974
70,44.3483011723
71,40.0807800293
72,68.9940309525
73,47.1634011269
74,82.8264229298
