,0
0,16.8653690815
1,24.0835700035
2,39.9402189255
3,33.7833881378
4,37.51552701
5,25.3653669357
6,33.0293109417
7,38.0826380253
8,50.8755130768
9,71.9895248413
10,16.6312060356
11,36.7304840088
12,28.922109127
13,32.8596439362
14,36.2938799858
15,16.2167100906
16,24.5942289829
17,32.209086895
18,47.8522200584
19,86.1393790245
20,29.2942399979
21,39.7553730011
22,35.4057660103
23,50.0719778538
24,42.8027310371
25,27.7753059864
26,40.2011160851
27,51.1761980057
28,120.560288191
29,50.2055358887
30,27.2913370132
31,35.6483178139
32,34.5092010498
33,48.672935009
34,75.9015181065
35,38.450633049
36,81.0852661133
37,154.298423052
38,136.964123964
39,99.097880125
40,19.7349829674
41,23.6451649666
42,34.0597219467
43,38.4266600609
44,76.6375238895
45,21.6563558578
46,34.8006601334
47,64.4707539082
48,82.7345919609
49,107.724895
50,19.0527749062
51,33.1163401604
52,37.8024840355
53,50.0813999176
54,49.919039011
55,15.5714709759
56,29.0726799965
57,38.8684580326
58,83.8059899807
59,118.75802803
60,43.7316129208
61,33.0374650955
62,51.4463000298
63,44.8148400784
64,59.6315469742
65,49.6614570618
66,156.815793991
67,203.213700056
68,96.3509521484
69,103.578987122
70,62.1782860756
71,61.8468539715
72,51.4725458622
73,79.7644269466
74,73.8934829235
