,0
0,16.7020990849
1,21.2883179188
2,30.5232021809
3,34.844260931
4,75.5764961243
5,18.2077069283
6,29.6850829124
7,41.8973069191
8,52.6221749783
9,60.5297961235
10,18.2790870667
11,28.6590309143
12,36.4589211941
13,31.7797420025
14,54.79403615
15,17.6571378708
16,25.6174478531
17,32.6130819321
18,34.3048839569
19,43.173869133
20,35.9532899857
21,36.9195101261
22,43.3226051331
23,38.2498691082
24,48.5891017914
25,45.1453881264
26,46.0872490406
27,60.6996901035
28,89.9113469124
29,54.3020989895
30,32.1008961201
31,43.441901207
32,32.8071751595
33,45.3088479042
34,43.8314468861
35,43.2261440754
36,80.4470560551
37,142.235785961
38,286.257207155
39,110.835455894
40,17.5712499619
41,27.1719670296
42,47.6877501011
43,36.7965638638
44,35.7270078659
45,25.906430006
46,47.8085238934
47,46.6130459309
48,98.9710669518
49,88.1908881664
50,21.0519471169
51,47.4531080723
52,35.2770760059
53,59.0813829899
54,36.4459729195
55,16.3629078865
56,27.8300671577
57,45.489841938
58,69.0882761478
59,123.588240147
60,65.2288789749
61,53.2954912186
62,43.5076959133
63,50.2767131329
64,49.4538269043
65,45.5796310902
66,108.992874861
67,207.171350002
68,195.746522903
69,105.783045053
70,49.8922460079
71,57.7924609184
72,45.6712491512
73,40.7801260948
74,112.20926404
