,0
0,15.5975921154
1,31.2096140385
2,24.4208450317
3,28.0254759789
4,39.3747429848
5,20.4457449913
6,29.6929199696
7,36.846919775
8,51.1101408005
9,50.7218339443
10,16.5329890251
11,28.4405469894
12,28.5713629723
13,36.2624790668
14,49.2064390182
15,19.286408186
16,24.6919419765
17,31.5910198689
18,32.4245409966
19,98.2607319355
20,33.9506599903
21,45.4732530117
22,34.1255290508
23,41.5162360668
24,62.8590350151
25,28.8165538311
26,40.9496018887
27,43.1239030361
28,253.925538778
29,55.0738859177
30,29.918833971
31,38.7213289738
32,36.2844080925
33,54.2761878967
34,43.4663279057
35,50.6132488251
36,56.8830440044
37,125.028410912
38,183.166309118
39,88.5626580715
40,18.32147789
41,24.8298718929
42,66.103728056
43,47.9712810516
44,41.6374750137
45,38.1873869896
46,45.9475340843
47,78.3386249542
48,105.682681799
49,151.538228035
50,16.5303099155
51,32.6591961384
52,59.0226299763
53,43.2949440479
54,102.533936024
55,15.8171420097
56,33.3969810009
57,39.6226611137
58,73.9062280655
59,172.839401007
60,55.4318728447
61,37.3832871914
62,43.5004169941
63,38.7602789402
64,60.2831811905
65,60.0111298561
66,100.580835819
67,158.378520012
68,91.8335080147
69,136.610494852
70,31.516698122
71,37.9448778629
72,44.4477579594
73,66.7570939064
74,67.1520359516
