,0
0,16.2483730316
1,21.4715499878
2,27.9229800701
3,28.4523952007
4,50.8743150234
5,27.0463089943
6,30.3770718575
7,50.6048240662
8,74.9675450325
9,47.0009059906
10,18.9509580135
11,29.3557441235
12,28.5515379906
13,35.2177209854
14,55.1850049496
15,22.1612341404
16,25.0273399353
17,30.3231108189
18,39.8180789948
19,54.1524789333
20,27.0165448189
21,36.578635931
22,39.1450099945
23,47.0624470711
24,55.3686130047
25,26.9291400909
26,40.9561009407
27,73.3087589741
28,83.5003859997
29,65.7950339317
30,28.8594901562
31,49.5020358562
32,47.1900839806
33,39.6188950539
34,71.6764130592
35,48.689248085
36,123.170161963
37,133.893012047
38,103.59373498
39,95.0873968601
40,19.2472410202
41,27.537184
42,43.7912139893
43,36.8436319828
44,96.7508709431
45,22.8592870235
46,41.3611969948
47,83.754942894
48,282.231239796
49,127.87022686
50,17.1610188484
51,42.2612771988
52,33.7759959698
53,47.0589749813
54,66.7714750767
55,17.4972269535
56,33.7184870243
57,45.4150941372
58,58.7404689789
59,188.099178076
60,48.9503030777
61,61.0902750492
62,43.3723659515
63,54.0150837898
64,65.5565900803
65,64.9245128632
66,128.757014036
67,188.618767977
68,109.797173977
69,201.504631042
70,48.696876049
71,39.2816491127
72,54.4259090424
73,45.5514011383
74,99.4306430817
