,0
0,15.3105211258
1,23.3472650051
2,26.8413581848
3,36.3027889729
4,37.8241341114
5,27.683699131
6,31.6779699326
7,36.2387399673
8,56.9681901932
9,63.0347969532
10,16.6707470417
11,26.0195910931
12,36.4476830959
13,32.4594089985
14,62.0420999527
15,17.2817220688
16,25.6629180908
17,27.8407330513
18,60.4183619022
19,52.2885611057
20,29.6414909363
21,50.8121259212
22,36.8440079689
23,57.2133760452
24,80.2079110146
25,29.8123998642
26,51.7697839737
27,55.4734880924
28,86.3979380131
29,80.634745121
30,36.3470909595
31,47.7612798214
32,36.3003208637
33,40.5698680878
34,65.0904450417
35,51.9257860184
36,76.7258369923
37,150.237591982
38,195.4543221
39,177.184216022
40,22.2578449249
41,27.7535028458
42,65.0463089943
43,41.730738163
44,56.5140111446
45,21.3888130188
46,61.4683058262
47,64.6668870449
48,67.6663789749
49,154.850496054
50,23.2923028469
51,36.0608479977
52,33.6926391125
53,39.6973490715
54,42.0987079144
55,14.9581341743
56,32.89402318
57,39.7190189362
58,162.645162106
59,194.774037123
60,65.2642040253
61,49.2996180058
62,43.1001620293
63,36.5620400906
64,55.9766418934
65,36.0808880329
66,124.713008881
67,246.561230898
68,143.289749861
69,228.670327902
70,31.4536640644
71,35.2412970066
72,36.7781879902
73,61.8673629761
74,59.4826071262
