,0
0,16.0676398277
1,21.1608428955
2,28.0565159321
3,31.6130299568
4,41.7645189762
5,18.3236758709
6,28.4619619846
7,57.3722450733
8,46.4453339577
9,80.7306630611
10,17.5321691036
11,28.5086109638
12,28.5713100433
13,38.2470510006
14,36.9252738953
15,17.680961132
16,25.9185471535
17,28.5393629074
18,32.976583004
19,60.9660351276
20,26.4439980984
21,48.619330883
22,41.9521639347
23,36.4367179871
24,39.4551780224
25,29.8079180717
26,39.7210030556
27,58.1691420078
28,111.905860901
29,58.8439929485
30,26.8390700817
31,40.5500559807
32,36.4969959259
33,52.2749590874
34,51.8714661598
35,44.7642760277
36,82.000262022
37,131.485342026
38,183.377444983
39,64.6296658516
40,19.6988060474
41,24.203368187
42,55.6898908615
43,47.9764459133
44,42.3300220966
45,22.4109480381
46,58.1179740429
47,43.3173079491
48,213.101697922
49,151.576071024
50,20.9989261627
51,36.8341529369
52,34.7249259949
53,48.4592208862
54,40.077452898
55,16.7032418251
56,29.1480128765
57,51.4587540627
58,80.1677970886
59,66.8825461864
60,52.9259471893
61,40.9706549644
62,70.3695921898
63,61.3265500069
64,49.0448489189
65,57.9656460285
66,161.952127934
67,327.750691175
68,204.193885088
69,203.83691597
70,34.8908150196
71,35.4146130085
72,53.8338367939
73,46.3447039127
74,67.9276850224
