,0
0,16.9807779789
1,21.7320590019
2,27.9282929897
3,34.075261116
4,55.2570900917
5,18.9936270714
6,35.3465979099
7,46.8044989109
8,50.9717979431
9,50.4441578388
10,18.5013599396
11,29.5234291553
12,37.6748788357
13,33.1221439838
14,42.5614919662
15,18.2035911083
16,26.0107691288
17,28.0979700089
18,53.5762119293
19,73.8635020256
20,26.4470219612
21,37.5627810955
22,34.8778848648
23,36.82071805
24,40.1806712151
25,38.3219199181
26,60.7742049694
27,70.7815139294
28,85.6316401958
29,91.7447929382
30,32.1330060959
31,37.6271388531
32,42.1783130169
33,82.6829190254
34,40.1460928917
35,46.3948111534
36,61.2203860283
37,122.081969023
38,152.949938059
39,114.309822083
40,19.3680288792
41,28.0585010052
42,37.1010959148
43,36.626734972
44,40.5332670212
45,37.604375124
46,54.3270151615
47,68.0467720032
48,103.522688866
49,119.588829994
50,18.1213879585
51,27.3731760979
52,33.4381830692
53,52.8810908794
54,37.5272889137
55,16.7914428711
56,34.778648138
57,43.0337069035
58,88.2405738831
59,59.3810780048
60,38.3361179829
61,34.2691850662
62,55.1292080879
63,63.7105679512
64,52.9834430218
65,62.803319931
66,153.589272022
67,208.921117067
68,198.669207096
69,140.138747931
70,36.0496058464
71,30.5725550652
72,48.6359181404
73,88.1262800694
74,49.3382360935
