,0
0,15.6791701317
1,22.3626549244
2,35.1732668877
3,33.2318980694
4,67.7412528992
5,22.8125331402
6,30.2225980759
7,34.581993103
8,56.8781411648
9,64.6207411289
10,17.4812409878
11,27.167525053
12,30.3226931095
13,36.5669629574
14,49.3568811417
15,18.0226449966
16,24.7946059704
17,27.8231379986
18,31.6031980515
19,42.9291958809
20,26.8152430058
21,50.327147007
22,52.2704398632
23,36.2456350327
24,49.0085909367
25,32.1279559135
26,52.1100440025
27,59.016917944
28,44.9345061779
29,62.9008870125
30,32.1229839325
31,42.2569289207
32,45.2350487709
33,45.2660679817
34,43.9877750874
35,51.8507480621
36,61.9606590271
37,170.543717146
38,189.650202036
39,104.123471022
40,20.9962320328
41,27.8239541054
42,45.0194039345
43,36.3445458412
44,46.4540100098
45,26.4449088573
46,36.7002019882
47,65.0891718864
48,50.4388449192
49,211.742579937
50,19.1832609177
51,28.7909760475
52,33.4927740097
53,66.570289135
54,82.2451319695
55,16.4886407852
56,30.7042849064
57,35.4529590607
58,104.040208101
59,132.332788944
60,61.6230061054
61,34.3161242008
62,92.2115340233
63,77.2643659115
64,53.7915010452
65,48.9676089287
66,107.658926964
67,263.169581175
68,144.44897604
69,170.665676117
70,32.8944959641
71,33.8429021835
72,42.3479421139
73,57.3442800045
74,88.912956953
