,0
0,15.0305869579
1,33.4630010128
2,26.8584959507
3,35.0321960449
4,40.0606851578
5,23.9306280613
6,29.3559398651
7,43.2552149296
8,93.0924580097
9,62.3576760292
10,18.1393210888
11,28.4399690628
12,25.3691799641
13,37.1320540905
14,61.7063260078
15,19.1126468182
16,24.8842990398
17,27.3569130898
18,40.5798420906
19,45.708712101
20,28.8973309994
21,39.411921978
22,33.647313118
23,51.6065199375
24,54.2365210056
25,28.9384670258
26,48.1736211777
27,40.4631528854
28,66.1468610764
29,69.8071351051
30,30.2994430065
31,43.6180369854
32,35.2944631577
33,39.6780319214
34,46.6066451073
35,53.464468956
36,62.8234889507
37,156.923257828
38,175.991333961
39,138.068660975
40,17.4202878475
41,27.9775209427
42,47.2054328918
43,40.1571931839
44,45.8261470795
45,22.4821009636
46,35.5253870487
47,61.6662051678
48,67.8753499985
49,171.641669989
50,17.0101480484
51,54.2619268894
52,35.9562711716
53,66.6458721161
54,51.1224899292
55,18.6574239731
56,35.0983641148
57,65.245965004
58,48.8905742168
59,64.775372982
60,45.7692298889
61,42.0141220093
62,58.2490148544
63,74.1078519821
64,48.9687099457
65,71.594810009
66,116.73268199
67,244.865643978
68,123.306301117
69,129.584779978
70,28.1798000336
71,45.9160740376
72,54.2994151115
73,101.67714715
74,41.2136130333
