,0
0,16.2356350422
1,21.8337728977
2,33.3101558685
3,31.1403381824
4,55.6528470516
5,27.7736949921
6,30.1253371239
7,44.471405983
8,45.5842421055
9,72.6504528522
10,17.0190310478
11,28.9123589993
12,45.5879690647
13,32.2288780212
14,36.6838691235
15,21.6545779705
16,25.8501398563
17,39.500772953
18,36.1273188591
19,52.0688109398
20,26.8686380386
21,39.0649340153
22,37.6775500774
23,45.4702999592
24,43.3794648647
25,29.5344729424
26,44.4569859505
27,70.0060749054
28,65.3170700073
29,60.0811719894
30,30.095831871
31,51.5051140785
32,36.394960165
33,43.846323967
34,73.0786211491
35,46.1453990936
36,85.4698121548
37,121.76346302
38,140.277245998
39,113.520500898
40,19.1105680466
41,25.6659240723
42,43.3750970364
43,40.8516499996
44,65.1465821266
45,31.6295340061
46,34.5678491592
47,44.3906831741
48,117.261080027
49,242.851345062
50,19.3754529953
51,38.4435310364
52,37.8694410324
53,99.5893030167
54,34.2748391628
55,15.8856139183
56,30.4341640472
57,55.3125860691
58,71.4604029655
59,118.609646082
60,54.5494949818
61,62.0704240799
62,56.8264560699
63,53.2107038498
64,52.1030910015
65,53.3874759674
66,187.30340004
67,167.406840086
68,292.491944075
69,129.25224185
70,33.6841928959
71,40.6509809494
72,41.4875719547
73,62.0101490021
74,58.8134939671
