,0
0,16.2134640217
1,22.5505371094
2,30.1560349464
3,45.0076220036
4,48.4330248833
5,20.4020719528
6,31.8888521194
7,45.5052719116
8,54.0272731781
9,57.2975819111
10,18.3155510426
11,35.445100069
12,32.5917608738
13,37.4014220238
14,55.5627129078
15,19.9686510563
16,28.3071029186
17,45.4863548279
18,32.50918293
19,40.313352108
20,26.1802480221
21,35.4744548798
22,33.9131040573
23,45.6193630695
24,47.4939410686
25,25.976624012
26,61.5305869579
27,49.2069709301
28,124.31033802
29,46.7543389797
30,28.7787601948
31,37.6629538536
32,34.6937158108
33,36.4458959103
34,75.8432950974
35,39.0058939457
36,63.0687360764
37,80.5983700752
38,146.421931982
39,100.51872611
40,20.5746030807
41,29.4576361179
42,48.5247528553
43,44.0175008774
44,53.4993779659
45,23.0350091457
46,39.3529450893
47,51.6614201069
48,109.445819139
49,109.434442997
50,18.8748149872
51,33.2592771053
52,39.9587900639
53,40.7858991623
54,40.206895113
55,16.0830471516
56,29.991341114
57,39.6199860573
58,117.615242958
59,72.8505589962
60,43.9175240993
61,34.6792728901
62,58.3942139149
63,47.5032398701
64,46.0036649704
65,80.3378238678
66,116.568776131
67,218.182248116
68,102.29635191
69,257.813266993
70,35.257142067
71,33.5890250206
72,35.2734620571
73,40.8873131275
74,64.5030751228
